max,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
16,2,delta::BE::NoTable,write,0.642977,10.346638636363636,0.019109119337493097,10.335722,10.337139,10.341472
16,2,delta::LE::Table,write,0.642944,7.2881006363636365,0.02131494808941723,7.260388,7.301805,7.30393
16,2,delta::LE::NoTable,write,0.642908,10.322161636363635,0.019328766423509065,10.310847,10.311514,10.321056
16,2,delta_gamma::BE::Table,write,0.642878,6.3391578181818184,0.02109500686806331,6.323222,6.333097,6.342181
16,2,delta_gamma::BE::NoTable,write,0.641923,7.352740818181818,0.010663190627745485,7.34518,7.347514,7.360056
16,2,delta_gamma::LE::Table,write,0.642354,6.290683909090909,0.03163279295748173,6.255555,6.307097,6.308514
16,2,delta_gamma::LE::NoTable,write,0.642218,7.3260855454545455,0.022058310326784458,7.315139,7.316681,7.330388
32,1,unary::BE::NoTable,write,1,3.417865636363637,0.22733655853129872,3.227176,3.371301,3.50951
32,1,unary::BE::Table,write,1,3.7481916363636363,0.011450107268254973,3.740718,3.742759,3.748885
32,1,unary::LE::NoTable,write,1,2.8749263636363636,0.0035678888231761774,2.872593,2.873426,2.875635
32,1,unary::LE::Table,write,1,3.642183818181818,0.013730235175103049,3.633634,3.635593,3.637468
32,1,gamma::BE::NoTable,write,0.981561,7.820036181818182,0.014176667858267614,7.815801,7.82026,7.822635
32,1,gamma::BE::Table,write,0.980989,3.4404756363636357,0.005561228124663333,3.435885,3.439134,3.441427
32,1,gamma::LE::NoTable,write,0.981393,7.703881090909091,0.0937801872065252,7.635885,7.641593,7.755676
32,1,gamma::LE::Table,write,0.981273,3.3727295454545456,0.002641498830726096,3.370427,3.373093,3.373593
32,1,zeta3::BE::NoTable,write,0.553832,11.603991090909092,0.009275880308138315,11.598552,11.601634,11.602302
32,1,zeta3::BE::Table,write,0.553415,9.267184,0.017345884624313388,9.253177,9.26701,9.270134
32,1,zeta3::LE::NoTable,write,0.553763,11.377630636363637,0.02203397478564732,11.370051,11.373635,11.387968
32,1,zeta3::LE::Table,write,0.554905,9.02957009090909,0.024830180685828835,9.013843,9.026759,9.046634
32,1,delta::BE::Table,write,0.706162,6.773570636363637,0.010944454205420513,6.76826,6.769968,6.77001
32,1,delta::BE::NoTable,write,0.705443,10.642570363636365,0.04135062081824829,10.625343,10.62826,10.634718
32,1,delta::LE::Table,write,0.705576,6.623350454545455,0.053378708797354124,6.606259,6.607926,6.608218
32,1,delta::LE::NoTable,write,0.705806,10.424737,0.02492907375736221,10.410634,10.412718,10.422509
32,1,delta_gamma::BE::Table,write,0.705714,5.740168818181818,0.006311728508391035,5.738222,5.73868,5.74018
32,1,delta_gamma::BE::NoTable,write,0.706685,7.2404684545454545,0.010102919898362301,7.233181,7.238597,7.244097
32,1,delta_gamma::LE::Table,write,0.705158,5.6441005454545445,0.006759709392623953,5.641055,5.64293,5.643764
32,1,delta_gamma::LE::NoTable,write,0.704882,7.1729340909090915,0.009530093414594723,7.168014,7.171847,7.17543
32,2,unary::BE::NoTable,write,1,3.342472272727273,0.1778560101993132,3.161764,3.328056,3.396181
32,2,unary::BE::Table,write,1,3.6889151818181816,0.010325315460732253,3.681889,3.685431,3.691638
32,2,unary::LE::NoTable,write,1,2.8876386363636364,0.013645863543746322,2.884764,2.885263,2.887347
32,2,unary::LE::Table,write,1,3.7040174545454545,0.013154568692006903,3.697347,3.699263,3.70568
32,2,gamma::BE::NoTable,write,0.981162,7.604165090909091,0.011116435538917587,7.595514,7.600639,7.604513
32,2,gamma::BE::Table,write,0.981307,3.4151840909090914,0.008705925343747818,3.410972,3.412139,3.415681
32,2,gamma::LE::NoTable,write,0.981361,7.690623454545455,0.010524858064255651,7.683972,7.688055,7.68893
32,2,gamma::LE::Table,write,0.981144,3.336278818181818,0.009789593840585874,3.33118,3.333681,3.334347
32,2,zeta3::BE::NoTable,write,0.554494,11.553301454545455,0.012602976452914893,11.543264,11.547222,11.555722
32,2,zeta3::BE::Table,write,0.553396,9.27027509090909,0.014398892016085876,9.262847,9.273597,9.279597
32,2,zeta3::LE::NoTable,write,0.553961,11.427654,0.033726056855197195,11.392764,11.424972,11.438847
32,2,zeta3::LE::Table,write,0.553802,8.929104454545454,0.013639394542014363,8.919639,8.920638,8.933555
32,2,delta::BE::Table,write,0.705131,6.734017545454545,0.021457303508891957,6.709347,6.740639,6.743222
32,2,delta::BE::NoTable,write,0.705317,10.379070454545454,0.03078307365538308,10.35743,10.362306,10.401514
32,2,delta::LE::Table,write,0.705854,6.607604636363637,0.01044660603519345,6.602722,6.604597,6.60543
32,2,delta::LE::NoTable,write,0.704684,10.341263545454545,0.010319372833303855,10.335305,10.336347,10.342139
32,2,delta_gamma::BE::Table,write,0.705552,5.827883909090909,0.010779658180615432,5.824221,5.824888,5.826721
32,2,delta_gamma::BE::NoTable,write,0.705488,7.35057709090909,0.010750458254926102,7.343762,7.34668,7.348721
32,2,delta_gamma::LE::Table,write,0.705746,5.754963727272727,0.0074754546763513025,5.750179,5.753096,5.753555
32,2,delta_gamma::LE::NoTable,write,0.705037,7.315436727272727,0.013251356889699412,7.305846,7.308221,7.318471
64,1,unary::BE::NoTable,write,1,3.332271181818182,0.1606626902923126,3.163472,3.288639,3.433013
64,1,unary::BE::Table,write,1,3.7311425454545453,0.002377916708534462,3.729055,3.731305,3.731597
64,1,unary::LE::NoTable,write,1,2.874089363636364,0.0037935054045757544,2.87218,2.87243,2.874264
64,1,unary::LE::Table,write,1,3.637032636363636,0.010710493305844693,3.632264,3.634264,3.635388
64,1,gamma::BE::NoTable,write,0.990479,7.791812909090909,0.010902202799934861,7.784555,7.789097,7.790847
64,1,gamma::BE::Table,write,0.990471,3.4234114545454544,0.007180491979852562,3.418681,3.420514,3.420847
64,1,gamma::LE::NoTable,write,0.990627,7.6554982727272725,0.022566773216793245,7.636013,7.64593,7.665763
64,1,gamma::LE::Table,write,0.990511,3.3561198181818184,0.0039319100146921054,3.353514,3.355305,3.356722
64,1,zeta3::BE::NoTable,write,0.610307,11.571399999999999,0.012675453277891064,11.558222,11.570472,11.57518
64,1,zeta3::BE::Table,write,0.611122,8.632930181818182,0.032048604799017937,8.600055,8.634055,8.645555
64,1,zeta3::LE::NoTable,write,0.610773,11.339816727272726,0.014830555182398902,11.32993,11.333264,11.34018
64,1,zeta3::LE::Table,write,0.611608,8.445028909090908,0.01911811481529796,8.431681,8.439222,8.450514
64,1,delta::BE::Table,write,0.756764,6.196237363636364,0.005060209309361193,6.193139,6.194597,6.197306
64,1,delta::BE::NoTable,write,0.757069,10.628479818181818,0.015033402148670098,10.620222,10.621056,10.621389
64,1,delta::LE::Table,write,0.756968,6.046578000000001,0.01056514363366607,6.039888,6.043472,6.04768
64,1,delta::LE::NoTable,write,0.75661,10.46910090909091,0.010398183538047006,10.46068,10.465639,10.47518
64,1,delta_gamma::BE::Table,write,0.757106,5.324343181818183,0.011860047401407862,5.319055,5.322347,5.322972
64,1,delta_gamma::BE::NoTable,write,0.756978,7.240074090909091,0.01219953246198032,7.233263,7.237013,7.240305
64,1,delta_gamma::LE::Table,write,0.756294,5.267703090909091,0.0053744462124862835,5.263514,5.268097,5.269764
64,1,delta_gamma::LE::NoTable,write,0.757092,7.154812818181817,0.005046521867944074,7.15168,7.152514,7.155389
64,2,unary::BE::NoTable,write,1,3.389055090909091,0.21526822123781048,3.201093,3.340593,3.494176
64,2,unary::BE::Table,write,1,3.6796686363636364,0.009878040820655958,3.672718,3.675176,3.678301
64,2,unary::LE::NoTable,write,1,2.861430272727273,0.012041111336507992,2.85501,2.857718,2.858468
64,2,unary::LE::Table,write,1,3.7498429090909093,0.005049716456486323,3.746552,3.748468,3.749968
64,2,gamma::BE::NoTable,write,0.990523,7.467354272727272,0.006505141813840902,7.464093,7.466051,7.466718
64,2,gamma::BE::Table,write,0.990564,3.3770249090909092,0.00632103389414335,3.373593,3.376385,3.377176
64,2,gamma::LE::NoTable,write,0.990387,7.835604272727274,0.034121455543663214,7.821343,7.82576,7.826843
64,2,gamma::LE::Table,write,0.990599,3.3044798181818185,0.005690380845219054,3.301552,3.30201,3.304052
64,2,zeta3::BE::NoTable,write,0.611787,11.519331727272727,0.021753164280586323,11.503551,11.518218,11.524635
64,2,zeta3::BE::Table,write,0.611219,8.64527881818182,0.015015933789267464,8.63401,8.642843,8.650468
64,2,zeta3::LE::NoTable,write,0.610748,11.391305181818181,0.014132480488705513,11.381135,11.387468,11.392468
64,2,zeta3::LE::Table,write,0.611643,8.392002272727272,0.031265343676636456,8.366052,8.378552,8.398302
64,2,delta::BE::Table,write,0.756949,6.141710545454546,0.01407504628314696,6.13401,6.136968,6.137135
64,2,delta::BE::NoTable,write,0.756873,10.27400209090909,0.020376032034989458,10.258968,10.268801,10.273634
64,2,delta::LE::Table,write,0.75626,6.206017272727273,0.008258522217575144,6.20301,6.203718,6.204218
64,2,delta::LE::NoTable,write,0.756591,10.731881181818181,0.01024229558075912,10.725343,10.72776,10.732968
64,2,delta_gamma::BE::Table,write,0.7561,5.486414181818182,0.0110717784553177,5.479346,5.483054,5.488138
64,2,delta_gamma::BE::NoTable,write,0.757136,7.3387400909090905,0.011776917775500858,7.33218,7.332888,7.335596
64,2,delta_gamma::LE::Table,write,0.756712,5.411092090909092,0.014217011278426325,5.404596,5.407929,5.408512
64,2,delta_gamma::LE::NoTable,write,0.756555,7.2943761818181825,0.015031253951804468,7.283846,7.285554,7.302721
128,1,unary::BE::NoTable,write,1,3.323373272727273,0.16149946934221848,3.16668,3.299722,3.377305
128,1,unary::BE::Table,write,1,3.7280098181818184,0.0042247267087512546,3.72493,3.727139,3.727847
128,1,unary::LE::NoTable,write,1,2.8643126363636364,0.005059671140948315,2.86143,2.861764,2.863597
128,1,unary::LE::Table,write,1,3.6273999090909093,0.006362102536969159,3.623014,3.623681,3.628263
128,1,gamma::BE::NoTable,write,0.9953,7.707471818181818,0.012852578432502778,7.698972,7.700805,7.711597
128,1,gamma::BE::Table,write,0.995303,3.408377181818182,0.007568322387665335,3.402139,3.405638,3.411764
128,1,gamma::LE::NoTable,write,0.995208,7.661775000000001,0.07121918754240335,7.615222,7.622763,7.631888
128,1,gamma::LE::Table,write,0.995226,3.3398356363636363,0.003971866142576467,3.337555,3.338222,3.340222
128,1,zeta3::BE::NoTable,write,0.661118,11.564544,0.033114266088802226,11.541889,11.547764,11.565888
128,1,zeta3::BE::Table,write,0.661599,7.780093181818183,0.01349903523084655,7.773056,7.774764,7.778847
128,1,zeta3::LE::NoTable,write,0.661387,11.391824181818182,0.011660946795335253,11.384514,11.388305,11.392347
128,1,zeta3::LE::Table,write,0.661422,7.580843454545454,0.020269948378639494,7.576014,7.581556,7.586889
128,1,delta::BE::Table,write,0.798411,5.735324181818182,0.010072477746991493,5.730972,5.732847,5.733847
